date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:16:11	5350/5350	---MC-	200	added ('OK')	image/png	date:Thu,%2021%20Dec%202023%2011:16:09%20GMT	http://htmldemo.net/mirora/mirora/assets/img/others/AM_mc_vs_ms_ae_UK.png	C:/WebSiteTemplate/WatchEcommerceTemp/htmldemo.net/mirora/mirora/assets/img/others/AM_mc_vs_ms_ae_UK.png	(from http://htmldemo.net/mirora/mirora/checkout.html)
14:16:14	16456/16456	---M--	200	added ('OK')	image/jpeg	date:Thu,%2021%20Dec%202023%2011:16:10%20GMT	http://htmldemo.net/mirora/mirora/assets/img/banner/img1-top-mirora2.jpg	C:/WebSiteTemplate/WatchEcommerceTemp/htmldemo.net/mirora/mirora/assets/img/banner/img1-top-mirora2.jpg	(from http://htmldemo.net/mirora/mirora/index-2.html)
14:16:18	73182/73182	---M--	200	added ('OK')	image/jpeg	date:Thu,%2021%20Dec%202023%2011:16:05%20GMT	http://htmldemo.net/mirora/mirora/assets/img/products/10-900x900.jpg	C:/WebSiteTemplate/WatchEcommerceTemp/htmldemo.net/mirora/mirora/assets/img/products/10-900x900.jpg	(from http://htmldemo.net/mirora/mirora/product-details.html)
14:16:18	47103/47103	---M--	200	added ('OK')	image/jpeg	date:Thu,%2021%20Dec%202023%2011:16:09%20GMT	http://htmldemo.net/mirora/mirora/assets/img/slider/slider1-mirora2-1920x634.jpg	C:/WebSiteTemplate/WatchEcommerceTemp/htmldemo.net/mirora/mirora/assets/img/slider/slider1-mirora2-1920x634.jpg	(from http://htmldemo.net/mirora/mirora/index-2.html)
14:16:18	19514/19514	---M--	200	added ('OK')	image/jpeg	date:Thu,%2021%20Dec%202023%2011:16:13%20GMT	http://htmldemo.net/mirora/mirora/assets/img/banner/img2-top-mirora2.jpg	C:/WebSiteTemplate/WatchEcommerceTemp/htmldemo.net/mirora/mirora/assets/img/banner/img2-top-mirora2.jpg	(from http://htmldemo.net/mirora/mirora/index-2.html)
14:16:21	78849/78849	---M--	200	added ('OK')	image/jpeg	date:Thu,%2021%20Dec%202023%2011:16:10%20GMT	http://htmldemo.net/mirora/mirora/assets/img/slider/slider3-mirora2-1920x634.jpg	C:/WebSiteTemplate/WatchEcommerceTemp/htmldemo.net/mirora/mirora/assets/img/slider/slider3-mirora2-1920x634.jpg	(from http://htmldemo.net/mirora/mirora/index-2.html)
14:16:24	20274/20274	---M--	200	added ('OK')	image/jpeg	date:Thu,%2021%20Dec%202023%2011:16:18%20GMT	http://htmldemo.net/mirora/mirora/assets/img/slider/img1-static-slider.jpg	C:/WebSiteTemplate/WatchEcommerceTemp/htmldemo.net/mirora/mirora/assets/img/slider/img1-static-slider.jpg	(from http://htmldemo.net/mirora/mirora/index-4.html)
14:16:25	24340/24340	---M--	200	added ('OK')	image/jpeg	date:Thu,%2021%20Dec%202023%2011:16:20%20GMT	http://htmldemo.net/mirora/mirora/assets/img/slider/img2-static-slider.jpg	C:/WebSiteTemplate/WatchEcommerceTemp/htmldemo.net/mirora/mirora/assets/img/slider/img2-static-slider.jpg	(from http://htmldemo.net/mirora/mirora/index-4.html)
14:16:28	22089/22089	---M--	200	added ('OK')	image/jpeg	date:Thu,%2021%20Dec%202023%2011:16:23%20GMT	http://htmldemo.net/mirora/mirora/assets/img/slider/img3-static-slider.jpg	C:/WebSiteTemplate/WatchEcommerceTemp/htmldemo.net/mirora/mirora/assets/img/slider/img3-static-slider.jpg	(from http://htmldemo.net/mirora/mirora/index-4.html)
14:16:29	73105/73105	---M--	200	added ('OK')	image/jpeg	date:Thu,%2021%20Dec%202023%2011:16:17%20GMT	http://htmldemo.net/mirora/mirora/assets/img/slider/slider1-mirora3-1620x909.jpg	C:/WebSiteTemplate/WatchEcommerceTemp/htmldemo.net/mirora/mirora/assets/img/slider/slider1-mirora3-1620x909.jpg	(from http://htmldemo.net/mirora/mirora/index-3.html)
14:16:30	77566/77566	---M--	200	added ('OK')	image/jpeg	date:Thu,%2021%20Dec%202023%2011:16:18%20GMT	http://htmldemo.net/mirora/mirora/assets/img/slider/slider3-mirora3-1620x909.jpg	C:/WebSiteTemplate/WatchEcommerceTemp/htmldemo.net/mirora/mirora/assets/img/slider/slider3-mirora3-1620x909.jpg	(from http://htmldemo.net/mirora/mirora/index-3.html)
14:16:31	30245/30245	---M--	200	added ('OK')	image/jpeg	date:Thu,%2021%20Dec%202023%2011:16:25%20GMT	http://htmldemo.net/mirora/mirora/assets/img/products/diamonds/1-450x450.jpg	C:/WebSiteTemplate/WatchEcommerceTemp/htmldemo.net/mirora/mirora/assets/img/products/diamonds/1-450x450.jpg	(from http://htmldemo.net/mirora/mirora/index-4.html)
14:16:32	27211/27211	---M--	200	added ('OK')	image/jpeg	date:Thu,%2021%20Dec%202023%2011:16:27%20GMT	http://htmldemo.net/mirora/mirora/assets/img/products/diamonds/2-450x450.jpg	C:/WebSiteTemplate/WatchEcommerceTemp/htmldemo.net/mirora/mirora/assets/img/products/diamonds/2-450x450.jpg	(from http://htmldemo.net/mirora/mirora/index-4.html)
14:16:33	24100/24100	---M--	200	added ('OK')	image/jpeg	date:Thu,%2021%20Dec%202023%2011:16:28%20GMT	http://htmldemo.net/mirora/mirora/assets/img/products/diamonds/3-450x450.jpg	C:/WebSiteTemplate/WatchEcommerceTemp/htmldemo.net/mirora/mirora/assets/img/products/diamonds/3-450x450.jpg	(from http://htmldemo.net/mirora/mirora/index-4.html)
14:16:35	29965/29965	---M--	200	added ('OK')	image/jpeg	date:Thu,%2021%20Dec%202023%2011:16:30%20GMT	http://htmldemo.net/mirora/mirora/assets/img/products/diamonds/4-450x450.jpg	C:/WebSiteTemplate/WatchEcommerceTemp/htmldemo.net/mirora/mirora/assets/img/products/diamonds/4-450x450.jpg	(from http://htmldemo.net/mirora/mirora/index-4.html)
14:16:36	32519/32519	---M--	200	added ('OK')	image/jpeg	date:Thu,%2021%20Dec%202023%2011:16:30%20GMT	http://htmldemo.net/mirora/mirora/assets/img/products/diamonds/5-450x450.jpg	C:/WebSiteTemplate/WatchEcommerceTemp/htmldemo.net/mirora/mirora/assets/img/products/diamonds/5-450x450.jpg	(from http://htmldemo.net/mirora/mirora/index-4.html)
14:16:37	28283/28283	---M--	200	added ('OK')	image/jpeg	date:Thu,%2021%20Dec%202023%2011:16:31%20GMT	http://htmldemo.net/mirora/mirora/assets/img/products/diamonds/6-450x450.jpg	C:/WebSiteTemplate/WatchEcommerceTemp/htmldemo.net/mirora/mirora/assets/img/products/diamonds/6-450x450.jpg	(from http://htmldemo.net/mirora/mirora/index-4.html)
14:16:37	24677/24677	---M--	200	added ('OK')	image/jpeg	date:Thu,%2021%20Dec%202023%2011:16:32%20GMT	http://htmldemo.net/mirora/mirora/assets/img/products/diamonds/7-450x450.jpg	C:/WebSiteTemplate/WatchEcommerceTemp/htmldemo.net/mirora/mirora/assets/img/products/diamonds/7-450x450.jpg	(from http://htmldemo.net/mirora/mirora/index-4.html)
14:16:39	26996/26996	---M--	200	added ('OK')	image/jpeg	date:Thu,%2021%20Dec%202023%2011:16:35%20GMT	http://htmldemo.net/mirora/mirora/assets/img/products/diamonds/8-450x450.jpg	C:/WebSiteTemplate/WatchEcommerceTemp/htmldemo.net/mirora/mirora/assets/img/products/diamonds/8-450x450.jpg	(from http://htmldemo.net/mirora/mirora/index-4.html)
14:16:41	27898/27898	---M--	200	added ('OK')	image/jpeg	date:Thu,%2021%20Dec%202023%2011:16:36%20GMT	http://htmldemo.net/mirora/mirora/assets/img/products/diamonds/9-450x450.jpg	C:/WebSiteTemplate/WatchEcommerceTemp/htmldemo.net/mirora/mirora/assets/img/products/diamonds/9-450x450.jpg	(from http://htmldemo.net/mirora/mirora/index-4.html)
14:16:41	24111/24111	---M--	200	added ('OK')	image/jpeg	date:Thu,%2021%20Dec%202023%2011:16:36%20GMT	http://htmldemo.net/mirora/mirora/assets/img/products/diamonds/10-450x450.jpg	C:/WebSiteTemplate/WatchEcommerceTemp/htmldemo.net/mirora/mirora/assets/img/products/diamonds/10-450x450.jpg	(from http://htmldemo.net/mirora/mirora/index-4.html)
14:16:41	26460/26460	---M--	200	added ('OK')	image/jpeg	date:Thu,%2021%20Dec%202023%2011:16:36%20GMT	http://htmldemo.net/mirora/mirora/assets/img/products/diamonds/11-450x450.jpg	C:/WebSiteTemplate/WatchEcommerceTemp/htmldemo.net/mirora/mirora/assets/img/products/diamonds/11-450x450.jpg	(from http://htmldemo.net/mirora/mirora/index-4.html)
14:16:44	28034/28034	---M--	200	added ('OK')	image/jpeg	date:Thu,%2021%20Dec%202023%2011:16:38%20GMT	http://htmldemo.net/mirora/mirora/assets/img/products/diamonds/12-450x450.jpg	C:/WebSiteTemplate/WatchEcommerceTemp/htmldemo.net/mirora/mirora/assets/img/products/diamonds/12-450x450.jpg	(from http://htmldemo.net/mirora/mirora/index-4.html)
14:16:45	23957/23957	---M--	200	added ('OK')	image/jpeg	date:Thu,%2021%20Dec%202023%2011:16:40%20GMT	http://htmldemo.net/mirora/mirora/assets/img/products/diamonds/13-450x450.jpg	C:/WebSiteTemplate/WatchEcommerceTemp/htmldemo.net/mirora/mirora/assets/img/products/diamonds/13-450x450.jpg	(from http://htmldemo.net/mirora/mirora/index-4.html)
14:16:45	20526/20526	---M--	200	added ('OK')	image/jpeg	date:Thu,%2021%20Dec%202023%2011:16:41%20GMT	http://htmldemo.net/mirora/mirora/assets/img/products/diamonds/15-450x450.jpg	C:/WebSiteTemplate/WatchEcommerceTemp/htmldemo.net/mirora/mirora/assets/img/products/diamonds/15-450x450.jpg	(from http://htmldemo.net/mirora/mirora/index-4.html)
14:16:46	28720/28720	---M--	200	added ('OK')	image/jpeg	date:Thu,%2021%20Dec%202023%2011:16:40%20GMT	http://htmldemo.net/mirora/mirora/assets/img/products/diamonds/14-450x450.jpg	C:/WebSiteTemplate/WatchEcommerceTemp/htmldemo.net/mirora/mirora/assets/img/products/diamonds/14-450x450.jpg	(from http://htmldemo.net/mirora/mirora/index-4.html)
14:16:47	24388/24388	---M--	200	added ('OK')	image/jpeg	date:Thu,%2021%20Dec%202023%2011:16:42%20GMT	http://htmldemo.net/mirora/mirora/assets/img/products/diamonds/16-450x450.jpg	C:/WebSiteTemplate/WatchEcommerceTemp/htmldemo.net/mirora/mirora/assets/img/products/diamonds/16-450x450.jpg	(from http://htmldemo.net/mirora/mirora/index-4.html)
14:16:47	17136/17136	---M--	200	added ('OK')	image/jpeg	date:Thu,%2021%20Dec%202023%2011:16:44%20GMT	http://htmldemo.net/mirora/mirora/assets/img/banner/img-sidebar.jpg	C:/WebSiteTemplate/WatchEcommerceTemp/htmldemo.net/mirora/mirora/assets/img/banner/img-sidebar.jpg	(from http://htmldemo.net/mirora/mirora/shop.html)
14:16:55	46440/46440	---M--	200	added ('OK')	image/jpeg	date:Thu,%2021%20Dec%202023%2011:16:46%20GMT	http://htmldemo.net/mirora/mirora/assets/img/blog/blog3.jpg	C:/WebSiteTemplate/WatchEcommerceTemp/htmldemo.net/mirora/mirora/assets/img/blog/blog3.jpg	(from http://htmldemo.net/mirora/mirora/blog.html)
14:16:58	74809/74809	---M--	200	added ('OK')	image/jpeg	date:Thu,%2021%20Dec%202023%2011:16:45%20GMT	http://htmldemo.net/mirora/mirora/assets/img/blog/blog1.jpg	C:/WebSiteTemplate/WatchEcommerceTemp/htmldemo.net/mirora/mirora/assets/img/blog/blog1.jpg	(from http://htmldemo.net/mirora/mirora/blog.html)
14:16:58	678/678	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2021%20Dec%202023%2011:16:57%20GMT	http://htmldemo.net/mirora/mirora/single-blog.html	C:/WebSiteTemplate/WatchEcommerceTemp/htmldemo.net/mirora/mirora/single-blog.html	(from http://htmldemo.net/mirora/mirora/blog.html)
14:16:58	74955/74955	---M--	200	added ('OK')	image/jpeg	date:Thu,%2021%20Dec%202023%2011:16:45%20GMT	http://htmldemo.net/mirora/mirora/assets/img/blog/blog2-1024x613.jpg	C:/WebSiteTemplate/WatchEcommerceTemp/htmldemo.net/mirora/mirora/assets/img/blog/blog2-1024x613.jpg	(from http://htmldemo.net/mirora/mirora/blog.html)
14:16:59	2169/2169	---MC-	200	added ('OK')	image/png	date:Thu,%2021%20Dec%202023%2011:16:57%20GMT	http://htmldemo.net/mirora/mirora/assets/img/others/comment-icon.png	C:/WebSiteTemplate/WatchEcommerceTemp/htmldemo.net/mirora/mirora/assets/img/others/comment-icon.png	(from http://htmldemo.net/mirora/mirora/blog.html)
14:17:00	678/678	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2021%20Dec%202023%2011:16:59%20GMT	http://htmldemo.net/mirora/mirora/pinterest.com	C:/WebSiteTemplate/WatchEcommerceTemp/htmldemo.net/mirora/mirora/pinterest.com	(from http://htmldemo.net/mirora/mirora/blog-details-image.html)
14:17:00	678/678	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2021%20Dec%202023%2011:16:59%20GMT	http://htmldemo.net/mirora/mirora/google.plus.com	C:/WebSiteTemplate/WatchEcommerceTemp/htmldemo.net/mirora/mirora/google.plus.com	(from http://htmldemo.net/mirora/mirora/blog-details-image.html)
14:17:01	678/678	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2021%20Dec%202023%2011:17:00%20GMT	http://htmldemo.net/mirora/mirora/linkedin.com	C:/WebSiteTemplate/WatchEcommerceTemp/htmldemo.net/mirora/mirora/linkedin.com	(from http://htmldemo.net/mirora/mirora/blog-details-image.html)
14:17:01	678/678	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2021%20Dec%202023%2011:17:00%20GMT	http://htmldemo.net/mirora/mirora/single-portfolio.html	C:/WebSiteTemplate/WatchEcommerceTemp/htmldemo.net/mirora/mirora/single-portfolio.html	(from http://htmldemo.net/mirora/mirora/blog-details-image.html)
14:17:02	2757/2757	---M--	200	added ('OK')	image/jpeg	date:Thu,%2021%20Dec%202023%2011:17:00%20GMT	http://htmldemo.net/mirora/mirora/assets/img/others/comment-1.jpg	C:/WebSiteTemplate/WatchEcommerceTemp/htmldemo.net/mirora/mirora/assets/img/others/comment-1.jpg	(from http://htmldemo.net/mirora/mirora/blog-details-image.html)
14:17:03	2677/2677	---M--	200	added ('OK')	image/jpeg	date:Thu,%2021%20Dec%202023%2011:17:01%20GMT	http://htmldemo.net/mirora/mirora/assets/img/others/comment-2.jpg	C:/WebSiteTemplate/WatchEcommerceTemp/htmldemo.net/mirora/mirora/assets/img/others/comment-2.jpg	(from http://htmldemo.net/mirora/mirora/blog-details-image.html)
14:17:03	104423/104423	---M--	200	added ('OK')	image/jpeg	date:Thu,%2021%20Dec%202023%2011:16:47%20GMT	http://htmldemo.net/mirora/mirora/assets/img/blog/blog5.jpg	C:/WebSiteTemplate/WatchEcommerceTemp/htmldemo.net/mirora/mirora/assets/img/blog/blog5.jpg	(from http://htmldemo.net/mirora/mirora/blog.html)
14:17:04	2314/2314	---M--	200	added ('OK')	image/jpeg	date:Thu,%2021%20Dec%202023%2011:17:02%20GMT	http://htmldemo.net/mirora/mirora/assets/img/others/comment-3.jpg	C:/WebSiteTemplate/WatchEcommerceTemp/htmldemo.net/mirora/mirora/assets/img/others/comment-3.jpg	(from http://htmldemo.net/mirora/mirora/blog-details-image.html)
14:17:05	678/678	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2021%20Dec%202023%2011:17:03%20GMT	http://htmldemo.net/mirora/mirora/login.html	C:/WebSiteTemplate/WatchEcommerceTemp/htmldemo.net/mirora/mirora/login.c1.delayed	(from http://htmldemo.net/mirora/mirora/my-account.html)
14:17:05	74105/74105	---M--	200	added ('OK')	image/jpeg	date:Thu,%2021%20Dec%202023%2011:16:54%20GMT	http://htmldemo.net/mirora/mirora/assets/img/blog/blog4-1024x613.jpg	C:/WebSiteTemplate/WatchEcommerceTemp/htmldemo.net/mirora/mirora/assets/img/blog/blog4-1024x613.jpg	(from http://htmldemo.net/mirora/mirora/blog.html)
14:17:05	678/678	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2021%20Dec%202023%2011:17:04%20GMT	http://htmldemo.net/mirora/mirora/portfolio.html	C:/WebSiteTemplate/WatchEcommerceTemp/htmldemo.net/mirora/mirora/portfolio.html	(from http://htmldemo.net/mirora/mirora/about.html)
14:17:06	563/563	---MC-	200	added ('OK')	image/png	date:Thu,%2021%20Dec%202023%2011:17:04%20GMT	http://htmldemo.net/mirora/mirora/assets/img/icons/about-us-icon1.png	C:/WebSiteTemplate/WatchEcommerceTemp/htmldemo.net/mirora/mirora/assets/img/icons/about-us-icon1.png	(from http://htmldemo.net/mirora/mirora/about.html)
14:17:07	371/371	---MC-	200	added ('OK')	image/png	date:Thu,%2021%20Dec%202023%2011:17:05%20GMT	http://htmldemo.net/mirora/mirora/assets/img/icons/about-us-icon2.png	C:/WebSiteTemplate/WatchEcommerceTemp/htmldemo.net/mirora/mirora/assets/img/icons/about-us-icon2.png	(from http://htmldemo.net/mirora/mirora/about.html)
14:17:08	537/537	---MC-	200	added ('OK')	image/png	date:Thu,%2021%20Dec%202023%2011:17:06%20GMT	http://htmldemo.net/mirora/mirora/assets/img/icons/about-us-icon3.png	C:/WebSiteTemplate/WatchEcommerceTemp/htmldemo.net/mirora/mirora/assets/img/icons/about-us-icon3.png	(from http://htmldemo.net/mirora/mirora/about.html)
14:17:08	408/408	---MC-	200	added ('OK')	image/png	date:Thu,%2021%20Dec%202023%2011:17:07%20GMT	http://htmldemo.net/mirora/mirora/assets/img/icons/about-us-icon4.png	C:/WebSiteTemplate/WatchEcommerceTemp/htmldemo.net/mirora/mirora/assets/img/icons/about-us-icon4.png	(from http://htmldemo.net/mirora/mirora/about.html)
14:17:08	89958/89958	---M--	200	added ('OK')	image/jpeg	date:Thu,%2021%20Dec%202023%2011:16:58%20GMT	http://htmldemo.net/mirora/mirora/assets/img/blog/blog7.jpg	C:/WebSiteTemplate/WatchEcommerceTemp/htmldemo.net/mirora/mirora/assets/img/blog/blog7.jpg	(from http://htmldemo.net/mirora/mirora/blog-3-column.html)
14:17:14	66014/66014	---M--	200	added ('OK')	image/jpeg	date:Thu,%2021%20Dec%202023%2011:17:07%20GMT	http://htmldemo.net/mirora/mirora/assets/img/about/about-us-img2.jpg	C:/WebSiteTemplate/WatchEcommerceTemp/htmldemo.net/mirora/mirora/assets/img/about/about-us-img2.jpg	(from http://htmldemo.net/mirora/mirora/about.html)
14:17:14	115034/115034	---M--	200	added ('OK')	image/jpeg	date:Thu,%2021%20Dec%202023%2011:17:04%20GMT	http://htmldemo.net/mirora/mirora/assets/img/about/about-us-img1.jpg	C:/WebSiteTemplate/WatchEcommerceTemp/htmldemo.net/mirora/mirora/assets/img/about/about-us-img1.jpg	(from http://htmldemo.net/mirora/mirora/about.html)
